"Nome","gênero","Ano","Posição"
"Mario Mense","M",2008,0
"Ioannis Caragiannis","M",2008,0
"Michael Zuckerman","M",2008,0
"Tomás Ebenlendr","M",2008,0
"Ely Porat","F",2008,0
"Marcel R. Ackermann","M",2008,0
"Gagan Goel","M",2008,0
"Timothy M. Chan","M",2008,0
"Claire Mathieu","F",2008,0
"Ofer Dekel","M",2008,0
"Timothy M. Chan","M",2008,0
"Alexandr Andoni","M",2008,0
"Graham Cormode","M",2008,0
"Prasad Chebolu","M",2008,0
"Ke Chen 0006","M",2008,0
"Reid Andersen","M",2008,0
"Henry C. Lin","M",2008,0
"Ittai Abraham","M",2008,0
"Thomas Holenstein","M",2008,0
"Zoya Svitkina","F",2008,0
"Matthew Cary","M",2008,0
"Susanne Albers","F",2008,0
"Peter Bro Miltersen","M",2008,0
"Shay Mozes","F",2008,0
"Aravind Srinivasan","M",2008,0
"Guy E. Blelloch","M",2008,0
"Takuro Fukunaga","M",2008,0
"Ran Duan","M",2008,0
"Raghavan Dhandapani","M",2008,0
"Bhavani Shankar","F",2008,0
"Nayantara Bhatnagar","F",2008,0
"László Babai","M",2008,0
"Virginia Vassilevska","F",2008,0
"Sergio Cabello","M",2008,0
"Reid Andersen","M",2008,0
"Julien Robert","M",2008,0
"Harold N. Gabow","M",2008,0
"Surender Baswana","M",2008,0
"Niv Buchbinder","M",2008,0
"Prosenjit Bose","M",2008,0
"Barbara M. Anthony","F",2008,0
"Mike Paterson","M",2008,0
"Brighten Godfrey","M",2008,0
"Ilan Gronau","M",2008,0
"Andrei Z. Broder","M",2008,0
"Noga Alon","F",2008,0
"Domingos Dellamonica Jr.","M",2008,0
"Elchanan Mossel","M",2008,0
"Bruce M. Kapron","M",2008,0
"Jie Gao","F",2008,0
"Piotr Indyk","M",2008,0
"Michael Mitzenmacher","M",2008,0
"Isolde Adler","F",2008,0
"Noga Alon","F",2008,0
"Adrian Dumitrescu","M",2008,0
"Josep Díaz","M",2008,0
"Chandra Chekuri","M",2008,0
"Ashish Goel","M",2008,0
"Jessica Chang","F",2008,0
"Frederic Dorn","M",2008,0
"Naveen Garg","M",2008,0
"Chinmoy Dutta","M",2008,0
"Anirban Dasgupta 0001","M",2008,0
"Friedrich Eisenbrand","M",2008,0
"Asaf Shapira","M",2008,0
"Sushil Bikhchandani","M",2008,0
"Ignaz Rutter","M",2008,0
"Thomas Erlebach","M",2008,0
"Venkatesan Guruswami","M",2008,0
"Robert Elsässer","M",2008,0
"Sergio Cabello","M",2008,0
"Yuval Emek","M",2008,0
"Krishnamurthy Viswanathan","M",2008,0
"Benjamin Doerr","M",2008,0
"Nicholas J. A. Harvey","M",2008,0
"Guy Kindler","M",2008,0
"Seth Pettie","M",2008,0
"Sébastien Collette","M",2008,0
"Arpita Ghosh","F",2008,0
"Mark Braverman","M",2008,0
"Penny E. Haxell","F",2008,0
"Venkatesan Guruswami","M",2008,0
"Gianluca De Marco","M",2008,0
"Piotr Indyk","M",2008,0
"Chandra Chekuri","M",2008,0
"Adrian Dumitrescu","M",2008,0
"Amit Chakrabarti","M",2008,0
"Ken-ichi Kawarabayashi","M",2008,0
"Yuval Rabani","M",2008,0
"Julián Mestre","M",2008,0
"Michael E. Saks","M",2008,0
"Nicla Bernasconi","F",2008,0
"Daniele Micciancio","M",2008,0
"Ilias Diakonikolas","M",2008,0
"Mark A. Iwen","M",2008,0
"Joshua N. Cooper","M",2008,0
"Nir Halman","M",2008,0
"Alex Fabrikant","M",2008,0
"Ulrich Faigle","M",2008,0
"Mark Huber","M",2008,0
"Aaron Bernstein","M",2008,0
"Kenneth L. Clarkson","M",2008,0
"Anand Bhalgat","M",2008,0
"Arno Eigenwillig","M",2008,0
"James Aspnes","M",2008,0
"Xiaomin Chen","F",2008,0
"Robert Krauthgamer","M",2008,0
"Naoyuki Kamiyama","M",2008,0
"Baruch Awerbuch","M",2008,0
"Yossi Azar","M",2008,0
"Amos Fiat","M",2008,0
"Guy E. Blelloch","M",2008,0
"Ping Li 0001","F",2008,0
"Bonnie Berger","F",2008,0
"Matt Gibson","M",2008,0
"Ryan O'Donnell","M",2009,0
"Ioannis Caragiannis","M",2009,0
"Volker Strassen","M",2009,0
"Haim Kaplan","M",2009,0
"Dániel Marx","M",2009,0
"Konstantinos Panagiotou","M",2009,0
"Ittai Abraham","M",2009,0
"Jirí Matousek","M",2009,0
"Florin Constantin","M",2009,0
"Constantinos Daskalakis","M",2009,0
"Jeff Edmonds","M",2009,0
"Amin Coja-Oghlan","M",2009,0
"Serge Gaspers","M",2009,0
"Arnab Bhattacharyya","M",2009,0
"Benoît Hudson","M",2009,0
"Anthony Man-Cho So","M",2009,0
"Aaron Williams","M",2009,0
"Krishnendu Chatterjee","M",2009,0
"Peyman Afshani","M",2009,0
"Ashish Goel","M",2009,0
"Mohsen Bayati","M",2009,0
"Anand Bhalgat","M",2009,0
"Ran Duan","M",2009,0
"Haim Kaplan","M",2009,0
"Michael A. Bender","M",2009,0
"Brendan Nagle","M",2009,0
"Toniann Pitassi","F",2009,0
"Yusuke Kobayashi 0001","M",2009,0
"James Aspnes","M",2009,0
"Alexandr Andoni","M",2009,0
"Mordecai J. Golin","M",2009,0
"Fedor V. Fomin","M",2009,0
"Gabriel Nivasch","M",2009,0
"Ilia Binder","M",2009,0
"Elad Hazan","M",2009,0
"Parinya Chalermsook","M",2009,0
"Edith Cohen","F",2009,0
"Joel A. Tropp","M",2009,0
"Ken-ichi Kawarabayashi","M",2009,0
"Zdenek Dvorak","M",2009,0
"Colin Cooper","M",2009,0
"Viswanath Nagarajan","M",2009,0
"Kevin Matulef","M",2009,0
"Lorenz Minder","M",2009,0
"Christos Boutsidis","M",2009,0
"Timothy M. Chan","M",2009,0
"Sergi Elizalde","M",2009,0
"Omid Madani","M",2009,0
"Edith Elkind","F",2009,0
"David R. Karger","M",2009,0
"Aurore Amaudruz","F",2009,0
"Marcel R. Ackermann","M",2009,0
"Frédéric Magniez","M",2009,0
"Ashish Goel","M",2009,0
"Benjamin Aminof","M",2009,0
"Yury Person","F",2009,0
"Mikhail Belkin","M",2009,0
"Yury Lifshits","F",2009,0
"David Eppstein","M",2009,0
"Robert Krauthgamer","M",2009,0
"Erik D. Demaine","M",2009,0
"Ran Duan","M",2009,0
"Moshe Babaioff","M",2009,0
"William B. Johnson","M",2009,0
"Anirban Dasgupta 0001","M",2009,0
"Amitabh Basu","M",2009,0
"Raphaël Clifford","M",2009,0
"Nikhil Bansal","M",2009,0
"Boaz Barak","M",2009,0
"Sudipto Guha","M",2009,0
"Constantinos Daskalakis","M",2009,0
"Amr Elmasry","M",2009,0
"Bernard Chazelle","M",2009,0
"Djamal Belazzougui","M",2009,0
"Michael Molloy","M",2009,0
"Kevin Buchin","M",2009,0
"Elad Hazan","M",2009,0
"Baharak Rastegari","F",2009,0
"Sam Greenberg","M",2009,0
"Noga Alon","F",2009,0
"Sergio Cabello","M",2009,0
"Moran Feldman","F",2009,0
"Alon Shalita","M",2009,0
"Alexander Golynski","M",2009,0
"Nikhil Bansal","M",2009,0
"Greg Aloupis","M",2009,0
"Ken-ichi Kawarabayashi","M",2009,0
"Nikhil Bansal","M",2009,0
"Parikshit Gopalan","M",2009,0
"Amin Coja-Oghlan","M",2009,0
"Mehmet A. Begen","M",2009,0
"Ping Li 0001","F",2009,0
"Chandra Chekuri","M",2009,0
"Raphael Yuster","M",2009,0
"David Cohen-Steiner","M",2009,0
"Klaus Jansen","M",2009,0
"Siddharth Barman","M",2009,0
"Ken-ichi Kawarabayashi","M",2009,0
"Frédéric Chazal","M",2009,0
"Markus Chimani","M",2009,0
"Ehsan Amiri","M",2009,0
"Zeev Nutov","M",2009,0
"Michel X. Goemans","M",2009,0
"Prosenjit Bose","M",2009,0
"Adrian Dumitrescu","M",2009,0
"David Gamarnik","M",2009,0
"Zdenek Dvorak","M",2009,0
"Prasad Raghavendra","M",2009,0
"Florian Diedrich","M",2009,0
"Philip N. Klein","M",2009,0
"Umang Bhaskar","M",2009,0
"Marcin Bienkowski","M",2009,0
"Navin Goyal","M",2009,0
"David Eppstein","M",2009,0
"Ariel Kulik","M",2009,0
"Yuval Peres","M",2009,0
"Martin Dietzfelbinger","M",2009,0
"Satoru Iwata","M",2009,0
"Michael Drmota","M",2009,0
"Vida Dujmovic","F",2009,0
"Spyros Angelopoulos 0001","M",2009,0
"Alexandr Andoni","M",2009,0
"Paolo Ferragina","M",2009,0
"Bodo Manthey","M",2009,0
"Stéphan Thomassé","M",2009,0
"MohammadHossein Bateni","M",2009,0
"Pankaj K. Agarwal","M",2009,0
"Ioannis Caragiannis","M",2009,0
"Ke Yi","M",2009,0
"Khaled M. Elbassioni","M",2009,0
"Omid Amini","M",2009,0
"Mikkel Thorup","M",2009,0
"Michael I. Jordan","M",2009,0
"Michael T. Goodrich","M",2010,0
"Claire Mathieu","F",2010,0
"Tobias Friedrich 0001","M",2010,0
"Hamed Hatami","M",2010,0
"Zachary Abel","M",2010,0
"David Gamarnik","M",2010,0
"Kirsten Eisenträger","F",2010,0
"Charles Bordenave","M",2010,0
"Christine Chung","F",2010,0
"Flavio Chierichetti","M",2010,0
"Risi Kondor","M",2010,0
"Pankaj K. Agarwal","M",2010,0
"Anthony Man-Cho So","M",2010,0
"Noam Nisan","M",2010,0
"Sungjin Im","M",2010,0
"Aparna Das","F",2010,0
"Ken-ichi Kawarabayashi","M",2010,0
"Fedor V. Fomin","M",2010,0
"Martin Rötteler","M",2010,0
"Siddharth Barman","M",2010,0
"Gerth Stølting Brodal","M",2010,0
"Anupam Gupta","M",2010,0
"Sayan Bhattacharya","M",2010,0
"Erik D. Demaine","M",2010,0
"Raimund Seidel","M",2010,0
"Samir Khuller","M",2010,0
"Sergey Bereg","M",2010,0
"Petra Berenbrink","F",2010,0
"Parinya Chalermsook","M",2010,0
"Michael Elkin","M",2010,0
"Daniele Micciancio","M",2010,0
"Nikhil Bansal","M",2010,0
"Antoine Vigneron","M",2010,0
"Neil Olver","M",2010,0
"Gábor Pataki","M",2010,0
"Ken-ichi Kawarabayashi","M",2010,0
"Tyler Neylon","M",2010,0
"David Eppstein","M",2010,0
"Emmanuel J. Candès","M",2010,0
"Chandra Chekuri","M",2010,0
"Daniel Chen","M",2010,0
"Fabian Kuhn","M",2010,0
"George Christodoulou 0001","M",2010,0
"Howard J. Karloff","M",2010,0
"Anupam Gupta","M",2010,0
"Siddhartha Sen","M",2010,0
"Petr Hlinený","M",2010,0
"Daniel M. Kane","M",2010,0
"Hugo Gimbert","M",2010,0
"Aaron Roth","M",2010,0
"Sagi Snir","M",2010,0
"Alexandr Andoni","M",2010,0
"Khanh Do Ba","F",2010,0
"Alexander Tiskin","M",2010,0
"Yuval Peres","M",2010,0
"Kenneth L. Clarkson","M",2010,0
"Yossi Azar","M",2010,0
"Shipra Agrawal","F",2010,0
"Zachary Friggstad","M",2010,0
"Michael Langberg","M",2010,0
"Ciprian Borcea","M",2010,0
"Mihai Patrascu","M",2010,0
"Carlos Hoppen","M",2010,0
"Jurek Czyzowicz","M",2010,0
"Ittai Abraham","M",2010,0
"Dries R. Goossens","M",2010,0
"Arnab Bhattacharyya","M",2010,0
"Robert Kleinberg","M",2010,0
"James R. Lee","M",2010,0
"Arash Asadpour","M",2010,0
"Tomás Brázdil","M",2010,0
"Kunihiko Sadakane","M",2010,0
"Constantinos Daskalakis","M",2010,0
"Timothy M. Chan","M",2010,0
"Jeff Edmonds","M",2010,0
"Elmar Langetepe","M",2010,0
"Mira Gonen","F",2010,0
"Michal Adamaszek","M",2010,0
"Adrian Dumitrescu","M",2010,0
"Aaron Archer","M",2010,0
"Yuk Hei Chan","F",2010,0
"Alexandr Andoni","M",2010,0
"Raphael Yuster","M",2010,0
"Noa Avigdor-Elgrabli","F",2010,0
"Chao Chen","M",2010,0
"Brendan Lucier","M",2010,0
"Jeff Erickson","M",2010,0
"Pierre Fraigniaud","M",2010,0
"Karthekeyan Chandrasekaran","M",2010,0
"Vincenzo Bonifaci","M",2010,0
"Seth Pettie","M",2010,0
"James King 0001","M",2010,0
"Manor Mendel","M",2010,0
"David Gamarnik","M",2010,0
"Tamal K. Dey","M",2010,0
"Hao Yuan","M",2010,0
"Friedrich Eisenbrand","M",2010,0
"Noga Alon","F",2010,0
"Morteza Monemizadeh","M",2010,0
"Christian Wulff-Nilsen","M",2010,0
"Milan Bradonjic","M",2010,0
"David Buchfuhrer","M",2010,0
"Mikko Koivisto","M",2010,0
"Hanna Mazzawi","F",2010,0
"Daniel Johannsen","M",2010,0
"David Steurer","M",2010,0
"Seth Pettie","M",2010,0
"Dan Feldman","M",2010,0
"Philip Bille","M",2010,0
"Prasad Tetali","M",2010,0
"Cynthia Dwork","F",2010,0
"Ken-ichi Kawarabayashi","M",2010,0
"Attila Bernáth","M",2010,0
"Flavio Chierichetti","M",2010,0
"Patrick Briest","M",2010,0
"Jeff Edmonds","M",2010,0
"Piotr Indyk","M",2010,0
"Karthekeyan Chandrasekaran","M",2010,0
"Bahman Bahmani","M",2010,0
"Fedor V. Fomin","M",2010,0
"Seth Gilbert","M",2010,0
"Stephan Kreutzer","M",2010,0
"Tom Coleman","M",2010,0
"Subhash Khot","M",2010,0
"Ke Yi","M",2010,0
"Fabrizio Grandoni","M",2010,0
"Mihai Patrascu","M",2010,0
"Friedrich Eisenbrand","M",2010,0
"Aaron Bernstein","M",2010,0
"Patrizio Angelini","M",2010,0
"Nikhil Bansal","M",2010,0
"Krishnendu Chatterjee","M",2011,0
"Matthew Cook 0001","M",2011,0
"Nir Ailon","M",2011,0
"Pavol Hell","M",2011,0
"Marek Karpinski","M",2011,0
"Magnús M. Halldórsson","M",2011,0
"MohammadHossein Bateni","M",2011,0
"Colin Cooper","M",2011,0
"Qiqi Yan","F",2011,0
"Pankaj K. Agarwal","M",2011,0
"Yuval Peres","M",2011,0
"Jeff Edmonds","M",2011,0
"Nikolaos Fountoulakis","M",2011,0
"Jeff Erickson","M",2011,0
"Xin He","F",2011,0
"Petra Berenbrink","F",2011,0
"Alan M. Frieze","M",2011,0
"László Babai","M",2011,0
"Yuval Emek","M",2011,0
"Fedor V. Fomin","M",2011,0
"Maarten Löffler","M",2011,0
"Matthew Andrews","M",2011,0
"Boaz Barak","M",2011,0
"Elad Verbin","M",2011,0
"Umang Bhaskar","M",2011,0
"Oliver Friedmann","M",2011,0
"Vahideh H. Manshadi","F",2011,0
"Erik D. Demaine","M",2011,0
"Yashodhan Kanoria","M",2011,0
"Jeff Erickson","M",2011,0
"Kshipra Bhawalkar","F",2011,0
"Ankan Saha","M",2011,0
"Luca Foschini","M",2011,0
"Thomas Kesselheim","M",2011,0
"Miroslaw Kowaluk","M",2011,0
"Philippe Flajolet","M",2011,0
"Ning Chen","F",2011,0
"Shayan Oveis Gharan","M",2011,0
"Sonny Ben-Shimon","M",2011,0
"Virginia Vassilevska Williams","F",2011,0
"Constantinos Daskalakis","M",2011,0
"Fabrizio Grandoni","M",2011,0
"William T. Freeman","M",2011,0
"Michael Drmota","M",2011,0
"Jian Li","M",2011,0
"Yoshiharu Kohayakawa","M",2011,0
"Aditya Bhaskara","M",2011,0
"Sungjin Im","M",2011,0
"Venkatesan Guruswami","M",2011,0
"Marcin Bienkowski","M",2011,0
"Jeff Erickson","M",2011,0
"Sourav Chakraborty 0001","M",2011,0
"Xiaohui Bei","F",2011,0
"Daniel Lokshtanov","M",2011,0
"Lorenzo Orecchia","M",2011,0
"Shiva Prasad Kasiviswanathan","M",2011,0
"Keren Censor-Hillel","F",2011,0
"Philip Bille","M",2011,0
"Jakub Lacki","M",2011,0
"Ho Yee Cheung","M",2011,0
"Neeraj Kayal","M",2011,0
"Gautier Stauffer","M",2011,0
"Jacob Fox","M",2011,0
"Heidi Gebauer","F",2011,0
"Nader H. Bshouty","M",2011,0
"Venkatesan Guruswami","M",2011,0
"Günter Rote","M",2011,0
"Torsten Mütze","M",2011,0
"Colin Cooper","M",2011,0
"Mark de Berg","M",2011,0
"Petra Berenbrink","F",2011,0
"Julia Chuzhoy","F",2011,0
"Karthekeyan Chandrasekaran","M",2011,0
"Yuri Faenza","F",2011,0
"José A. Soto","M",2011,0
"Aaron Bernstein","M",2011,0
"Guy Feigenblat","M",2011,0
"Liam Roditty","M",2011,0
"Timothy M. Chan","M",2011,0
"Yair Bartal","M",2011,0
"Constantinos Daskalakis","M",2011,0
"Debmalya Panigrahi","M",2011,0
"Esther Ezra","F",2011,0
"Yang Cai 0001","M",2011,0
"Avner Magen","M",2011,0
"Jacob Fox","M",2011,0
"Yossi Azar","M",2011,0
"Anand Bhalgat","M",2011,0
"George B. Mertzios","M",2011,0
"Shay Solomon","F",2011,0
"Friedrich Eisenbrand","M",2011,0
"Tim Roughgarden","M",2011,0
"Gagan Aggarwal","M",2011,0
"Yair Bartal","M",2011,0
"Eric Price","M",2011,0
"Gary L. Miller","M",2011,0
"Konstantinos Panagiotou","M",2011,0
"Moses Charikar","M",2011,0
"Jennifer Debroni","F",2011,0
"Timothy M. Chan","M",2011,0
"Sungjin Im","M",2011,0
"Shayan Oveis Gharan","M",2011,0
"Kevin P. Costello","M",2011,0
"Ilias Diakonikolas","M",2011,0
"Jason D. Hartline","M",2011,0
"Ben Reichardt","M",2011,0
"Chandra Chekuri","M",2011,0
"Marek Cygan","M",2011,0
"Constantinos Daskalakis","M",2011,0
"Pawel Gawrychowski","M",2011,0
"Amin Coja-Oghlan","M",2011,0
"Amin Coja-Oghlan","M",2011,0
"Daniel Lokshtanov","M",2011,0
"Amit Kumar 0001","M",2011,0
"Ricardo Restrepo","M",2011,0
"Kazuyuki Amano","M",2011,0
"Peyman Afshani","M",2011,0
"Kyle Fox","M",2011,0
"Thomas Sauerwald","M",2011,0
"George Giakkoupis","M",2011,0
"Sariel Har-Peled","M",2011,0
"Chaitanya Swamy","M",2011,0
"Bruce A. Reed","M",2011,0
"Laura J. Poplawski","F",2011,0
"Peyman Afshani","M",2011,0
"Danny Z. Chen","M",2011,0
"Vladimir Braverman","M",2011,0
"Ben Reichardt","M",2011,0
"Matthias Poloczek","M",2011,0
"Nathaniel Bryans","M",2011,0
"Ravishankar Krishnaswamy","M",2011,0
"Allan Grønlund Jørgensen","M",2011,0
"Amit Deshpande","M",2011,0
"Josep Díaz","M",2012,0
"Warren Schudy","M",2012,0
"Russell Impagliazzo","M",2012,0
"Vladimir Kolmogorov","M",2012,0
"Naonori Kakimura","M",2012,0
"Eyal Kushilevitz","M",2012,0
"Venkatesan Guruswami","M",2012,0
"Jeff M. Phillips","M",2012,0
"Shuchi Chawla","F",2012,0
"Liam Roditty","M",2012,0
"Fedor V. Fomin","M",2012,0
"Ashwinkumar Badanidiyuru","M",2012,0
"Sungjin Im","M",2012,0
"Kasturi R. Varadarajan","F",2012,0
"Moritz Hardt","M",2012,0
"Silvio Frischknecht","M",2012,0
"Magnús M. Halldórsson","M",2012,0
"Qi Cheng","M",2012,0
"Haim Kaplan","M",2012,0
"Hervé Daudé","M",2012,0
"Vahab S. Mirrokni","M",2012,0
"Tamás Fleiner","M",2012,0
"Joseph Cheriyan","M",2012,0
"Flavio Chierichetti","M",2012,0
"Flavio Chierichetti","M",2012,0
"Krzysztof Onak","M",2012,0
"Vijay V. Vazirani","M",2012,0
"Danny Hermelin","M",2012,0
"Timothy M. Chan","M",2012,0
"Frans Schalekamp","M",2012,0
"Sourav Chakraborty 0001","M",2012,0
"Ilan Newman","M",2012,0
"François Le Gall","M",2012,0
"Amin Coja-Oghlan","M",2012,0
"Chen Avin","M",2012,0
"Anupam Gupta","M",2012,0
"Prasad Raghavendra","M",2012,0
"Noga Alon","F",2012,0
"Ken-ichi Kawarabayashi","M",2012,0
"Henry Lam","M",2012,0
"Ely Porat","F",2012,0
"Siddharth Barman","M",2012,0
"Ken-ichi Kawarabayashi","M",2012,0
"Petr Kolman","M",2012,0
"Daniel M. Kane","M",2012,0
"Anna Adamaszek","F",2012,0
"Kasper Green Larsen","M",2012,0
"Ayush Choure","M",2012,0
"Haitham Hassanieh","M",2012,0
"Fedor V. Fomin","M",2012,0
"Anne Driemel","F",2012,0
"Gabriel Moruz","M",2012,0
"Julia Chuzhoy","F",2012,0
"Bach Q. Ha","F",2012,0
"George Giakkoupis","M",2012,0
"Guillaume Moroz","M",2012,0
"Ran Duan","M",2012,0
"Paul Bendich","M",2012,0
"James R. Lee","M",2012,0
"Arnab Bhattacharyya","M",2012,0
"David Eisenstat","M",2012,0
"Yoann Dieudonné","M",2012,0
"Alistair Sinclair","M",2012,0
"Amos Fiat","M",2012,0
"Preyas Popat","M",2012,0
"Michael T. Goodrich","M",2012,0
"Arman Yousefi","M",2012,0
"Vincenzo Auletta","M",2012,0
"Christian Wulff-Nilsen","M",2012,0
"Josef Cibulka","M",2012,0
"Alexandr Andoni","M",2012,0
"Constantinos Daskalakis","M",2012,0
"Jeff Erickson","M",2012,0
"MohammadHossein Bateni","M",2012,0
"Sunil Arya","M",2012,0
"Aditya Bhaskara","M",2012,0
"Anupam Gupta","M",2012,0
"Surender Baswana","M",2012,0
"Daniel Johannsen","M",2012,0
"Menelaos I. Karavelas","M",2012,0
"Liang Li","M",2012,0
"Michael Drmota","M",2012,0
"Prosenjit Bose","M",2012,0
"Andreas Björklund","M",2012,0
"Andrew McGregor 0001","M",2012,0
"Andreas Björklund","M",2012,0
"Marc Lelarge","M",2012,0
"Vincenzo Bonifaci","M",2012,0
"Dan Feldman","M",2012,0
"Sébastien Collette","M",2012,0
"Stefan Kratsch","M",2012,0
"Shay Mozes","F",2012,0
"Fedor V. Fomin","M",2012,0
"Frank Kammer","M",2012,0
"Nikolaos Fountoulakis","M",2012,0
"Amit Kumar","M",2012,0
"Arkadev Chattopadhyay","M",2012,0
"Krishnendu Chatterjee","M",2012,0
"Adrian Dumitrescu","M",2012,0
"Daniel Dadush","M",2012,0
"Louigi Addario-Berry","M",2012,0
"Renato Paes Leme","M",2012,0
"Kook Jin Ahn","F",2012,0
"Ashish Goel","M",2012,0
"Yuri Faenza","F",2012,0
"Andreas Björklund","M",2012,0
"Konstantin Makarychev","M",2012,0
"Mahdi Cheraghchi","M",2012,0
"Stefan Kratsch","M",2012,0
"John Augustine","M",2012,0
"Martin Grohe","M",2012,0
"John Iacono","M",2012,0
"Marcin Kaminski","M",2012,0
"Martin Cadek","M",2012,0
"Gonzalo Navarro","M",2012,0
"Ravishankar Krishnaswamy","M",2012,0
"Thomas Rothvoß","M",2012,0
"Rico Zenklusen","M",2012,0
"Stephan Kreutzer","M",2012,0
"Holger Dell","M",2012,0
"Aaron Bernstein","M",2012,0
"Konstantinos Georgiou","M",2012,0
"Rajesh Hemant Chitnis","M",2012,0
"Berthold Vöcking","M",2012,0
"Eden Chlamtac","F",2012,0
"Charilaos Efthymiou","M",2012,0
"Gerth Stølting Brodal","M",2012,0
"Nicolas Broutin","M",2012,0
"Tomasz Kociumaka","M",2012,0
"Morteza Ibrahimi","M",2012,0
"Susanne Albers","F",2012,0
"Venkatesan Guruswami","M",2012,0
"Paul Bogdan","M",2013,0
"Adrian Kosowski","M",2013,0
"Peter Jonsson","M",2013,0
"Pablo Daniel Azar","M",2013,0
"Michael Kapralov","M",2013,0
"Matthew Bauer","M",2013,0
"Nikhil R. Devanur","M",2013,0
"Pankaj K. Agarwal","M",2013,0
"Sharon Goldberg","F",2013,0
"Michael Kapralov","M",2013,0
"Chen Avin","M",2013,0
"Ryan O'Donnell","M",2013,0
"Artur Czumaj","M",2013,0
"Dana Ron","F",2013,0
"Ittai Abraham","M",2013,0
"Soroush Alamdari","M",2013,0
"Xiaocheng Hu","M",2013,0
"Mahdi Cheraghchi","M",2013,0
"Ran Duan","M",2013,0
"Jeff Erickson","M",2013,0
"Stacey Jeffery","F",2013,0
"David J. Rosenbaum","M",2013,0
"Marek Cygan","M",2013,0
"Noa Avigdor-Elgrabli","F",2013,0
"Michael Kapralov","M",2013,0
"Arnab Bhattacharyya","M",2013,0
"Thomas Bläsius","M",2013,0
"Nadine Dabby","F",2013,0
"Sofya Raskhodnikova","F",2013,0
"Parinya Chalermsook","M",2013,0
"Djamal Belazzougui","M",2013,0
"Bernhard Haeupler","M",2013,0
"Ken-ichi Kawarabayashi","M",2013,0
"Constantinos Daskalakis","M",2013,0
"Emanuele Viola","M",2013,0
"Mihai Patrascu","M",2013,0
"Chinmoy Dutta","M",2013,0
"Shahar Dobzinski","M",2013,0
"Raphaël Clifford","M",2013,0
"Kyle Fox","M",2013,0
"Magnús M. Halldórsson","M",2013,0
"Rachit Agarwal 0001","M",2013,0
"Troy Lee","M",2013,0
"Alexandr Andoni","M",2013,0
"Mohsen Ghaffari","M",2013,0
"Yang Cai 0001","M",2013,0
"Robert T. Schweller","M",2013,0
"Martin Grohe","M",2013,0
"Leah Epstein","F",2013,0
"Boris Aronov","M",2013,0
"Dror Aiger","M",2013,0
"Jeff M. Phillips","M",2013,0
"Klaus Jansen","M",2013,0
"Elisabeth Günther","F",2013,0
"Freek van Walderveen","M",2013,0
"Ken-ichi Kawarabayashi","M",2013,0
"Michael J. Bannister","M",2013,0
"Shiva Prasad Kasiviswanathan","M",2013,0
"Zhewei Wei","M",2013,0
"Stephen G. Kobourov","M",2013,0
"Joseph S. B. Mitchell","M",2013,0
"Aditya Bhaskara","M",2013,0
"Henry Cohn","M",2013,0
"Adrian Dumitrescu","M",2013,0
"Hiroshi Hirai 0001","M",2013,0
"Dominik Scheder","M",2013,0
"Erik D. Demaine","M",2013,0
"Ian Post","M",2013,0
"Ken-ichi Kawarabayashi","M",2013,0
"Sara Ahmadian","F",2013,0
"Yitong Yin","M",2013,0
"Ken-ichi Kawarabayashi","M",2013,0
"Chandra Chekuri","M",2013,0
"Yoann Dieudonné","M",2013,0
"Rahul Deb","M",2013,0
"Bruce M. Kapron","M",2013,0
"Alina Ene","F",2013,0
"Robert Krauthgamer","M",2013,0
"Christian Wulff-Nilsen","M",2013,0
"Sariel Har-Peled","M",2013,0
"Michael E. Saks","M",2013,0
"Eric Price","M",2013,0
"Ken-ichi Kawarabayashi","M",2013,0
"Tobias Brunsch","M",2013,0
"Etienne Birmelé","M",2013,0
"Jesper Jansson","M",2013,0
"Jugal Garg","M",2013,0
"Dan Feldman","M",2013,0
"Daniel Dadush","M",2013,0
"Friedrich Eisenbrand","M",2013,0
"Nicolò Cesa-Bianchi","M",2013,0
"Gerth Stølting Brodal","M",2013,0
"Gagan Goel","M",2013,0
"Liang Li","M",2013,0
"Michael Dinitz","M",2013,0
"Zdenek Dvorak","M",2013,0
"Kyle Fox","M",2013,0
"Per Austrin","M",2013,0
"Ankur Moitra","M",2013,0
"Ralph Neininger","M",2013,0
"Prateek Bhakta","M",2013,0
"Fedor V. Fomin","M",2013,0
"Mathieu Leconte","M",2013,0
"Daniel Dadush","M",2013,0
"Michael Elkin","M",2013,0
"Christian Wulff-Nilsen","M",2013,0
"Alexandr Andoni","M",2013,0
"Marcin Mucha","M",2013,0
"Venkatesan Guruswami","M",2013,0
"Benjamin Doerr","M",2013,0
"Tamal K. Dey","M",2013,0
"Michael Molloy","M",2013,0
"Gonzalo Navarro","M",2013,0
"Kyle Fox","M",2013,0
"Marco Molinaro","M",2013,0
"Benjamin A. Burton","M",2013,0
"Zvika Brakerski","M",2013,0
"Kasper Green Larsen","M",2013,0
"Yossi Azar","M",2013,0
"Rahul Jain 0001","M",2013,0
"Marek Cygan","M",2013,0
"Gary L. Miller","M",2013,0
"Timothy M. Chan","M",2013,0
"Liam Roditty","M",2013,0
"Nikhil Bansal","M",2013,0
"Yang Cai 0001","M",2013,0
"Shiri Chechik","F",2013,0
"Kenneth L. Clarkson","M",2013,0
"Anna Huber","F",2013,0
"Stephen Alstrup","M",2014,0
